Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),Absorption_AOD[440nm],Absorption_AOD[675nm],Absorption_AOD[870nm],Absorption_AOD[1020nm],Absorption_Angstrom_Exponent_440-870nm,Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),Solar_Zenith_Angle_for_Measurement_Start(Degrees),Sky_Residual(%),Sun_Residual(%),Coincident_AOD440nm,Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],Scattering_Angle_Bin_6_to_<30_degrees[440nm],Scattering_Angle_Bin_30_to_<80_degrees[440nm],Scattering_Angle_Bin_80_degrees_and_over[440nm],Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],Scattering_Angle_Bin_6_to_<30_degrees[675nm],Scattering_Angle_Bin_30_to_<80_degrees[675nm],Scattering_Angle_Bin_80_degrees_and_over[675nm],Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],Scattering_Angle_Bin_6_to_<30_degrees[870nm],Scattering_Angle_Bin_30_to_<80_degrees[870nm],Scattering_Angle_Bin_80_degrees_and_over[870nm],Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],Scattering_Angle_Bin_6_to_<30_degrees[1020nm],Scattering_Angle_Bin_30_to_<80_degrees[1020nm],Scattering_Angle_Bin_80_degrees_and_over[1020nm],Surface_Albedo[440m],Surface_Albedo[675m],Surface_Albedo[870m],Surface_Albedo[1020m],If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),If_AOD_is_L2,Last_Processing_Date(dd:mm:yyyy),Last_Processing_Time(hh:mm:ss),Instrument_Number,Latitude(Degrees),Longitude(Degrees),Elevation(m),Inversion_Data_Quality_Level,Retrieval_Measurement_Scan_Type
IIT_Delhi,0.776875,10:54:21,138,138.45441,0.12474,0.05372,0.041189,0.034394,1.659614,57.057553,56.402817,2.764383,0.209965,1.088279,4,10,7,5,4,10,7,5,4,10,8,4,4,10,8,4,0.06666,0.12419,0.25313,0.25439,1,1,0.693564815,23:58:42,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.776875,11:21:56,138,138.473565,0.12216,0.052509,0.040755,0.035474,1.646561,63.056487,62.406121,2.936058,0.156737,1.053262,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.07031,0.13107,0.26597,0.26592,1,1,0.735231481,00:11:14,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.776875,12:11:51,138,138.508229,0.12199,0.047906,0.036029,0.029747,1.828519,73.775798,73.138071,2.99671,0.05782,1.034988,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08042,0.15015,0.30135,0.29773,1,1,0.735231481,00:23:19,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.818541667,01:17:02,139,139.053495,0.10239,0.042863,0.031826,0.025556,1.745832,73.829772,74.466386,3.119371,0.079761,0.942508,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07966,0.14985,0.30293,0.30314,1,1,0.735231481,00:18:23,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.818541667,02:37:00,139,139.109028,0.095037,0.035492,0.025447,0.019758,1.969432,56.573332,57.228085,3.52756,0.296482,0.908581,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.06607,0.12355,0.25282,0.25578,1,1,0.735231481,00:11:45,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.818541667,10:56:48,139,139.456111,0.10462,0.036512,0.027728,0.02191,1.999429,57.50156,56.847425,3.885588,0.287709,1.004207,4,10,7,5,4,10,7,5,4,10,7,5,4,10,8,4,0.0669,0.12463,0.25396,0.25513,1,1,0.735231481,00:39:37,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.818541667,11:22:26,139,139.473912,0.11186,0.045683,0.036752,0.031689,1.679164,63.071556,62.421661,3.557266,0.155312,1.056306,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.07032,0.13109,0.266,0.26596,1,1,0.735231481,00:00:33,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.818541667,12:11:55,139,139.508275,0.11945,0.044836,0.03405,0.0295,1.886084,73.689134,73.051949,4.616511,0.090477,1.043267,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08032,0.14996,0.301,0.29739,1,1,0.735231481,00:15:11,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.860208333,01:15:02,140,140.052106,0.13108,0.038415,0.028805,0.021584,2.287949,74.174852,74.810183,3.908396,0.057194,1.270017,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08005,0.15061,0.30442,0.30462,1,1,0.735231481,00:09:27,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.860208333,01:48:09,140,140.075104,0.11963,0.030644,0.019773,0.011374,2.694486,67.098963,67.744118,4.97078,0.205341,1.206681,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07288,0.13671,0.27795,0.27949,1,1,0.735231481,00:24:48,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.860208333,02:36:50,140,140.108912,0.11677,0.035774,0.023582,0.021647,2.387862,56.542384,57.196812,4.551851,0.249845,1.1799,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.06605,0.12351,0.25276,0.25573,1,1,0.735231481,00:37:06,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.860208333,11:22:59,140,140.474294,0.12857,0.022748,0.014349,0.013587,3.300169,63.09786,62.448448,6.686961,0.16533,1.26476,3,10,8,5,3,10,6,4,3,10,8,4,3,10,8,4,0.07035,0.13114,0.2661,0.26602,1,1,0.735231481,00:23:55,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.860208333,12:12:09,140,140.508438,0.11865,0.029284,0.015295,0.012065,3.029601,73.638441,73.001846,4.653621,0.150816,1.139388,4,10,7,6,4,10,7,5,4,10,7,5,4,10,7,4,0.08026,0.14985,0.3008,0.2972,1,1,0.735231481,00:39:19,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.943541667,01:14:15,142,142.051562,0.068247,0.030872,0.02395,0.019852,1.567706,74.195059,74.828964,3.152005,0.076639,0.738083,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.0801,0.15069,0.30456,0.3047,1,1,0.735231481,00:03:16,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.943541667,01:47:24,142,142.074583,0.065605,0.024531,0.016936,0.012703,2.017054,67.126119,67.770127,2.872418,0.170579,0.663551,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07291,0.13675,0.27804,0.27957,1,1,0.735231481,00:12:05,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.943541667,02:36:55,142,142.10897,0.06733,0.022927,0.01668,0.014204,2.093988,56.40297,57.056791,2.795855,0.289579,0.680262,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.06598,0.12338,0.25251,0.25549,1,1,0.735231481,00:19:07,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.943541667,03:03:49,142,142.12765,0.071583,0.02672,0.021511,0.023261,1.818227,50.523645,51.1806,3.003685,0.362965,0.69556,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.06344,0.11849,0.24313,0.24669,1,1,0.735231481,00:25:29,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.943541667,11:23:57,142,142.474965,0.068154,0.018453,0.012386,0.009502,2.556466,63.122987,62.474515,2.389916,0.180748,0.550246,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.07037,0.13118,0.26617,0.26608,1,1,0.735231481,00:16:15,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.943541667,12:12:38,142,142.508773,0.079382,0.034297,0.028056,0.023504,1.569647,73.542478,72.907042,2.864146,0.076159,0.557154,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08017,0.14966,0.30034,0.29683,1,1,0.735231481,00:22:45,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.943541667,12:31:01,142,142.521539,0.085338,0.048204,0.04144,0.036282,1.087325,77.411525,76.783285,3.739147,0.061551,0.610489,2,10,6,5,2,10,7,6,2,10,7,6,4,10,7,6,0.08556,0.15982,0.3192,0.3137,1,1,0.735231481,00:26:00,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,24:05:2022,01:13:36,144,144.051111,0.025545,0.00878,0.005152,0.005365,2.361481,74.204227,74.836765,1.667072,0.014058,0.411193,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08011,0.15072,0.30458,0.30473,1,1,0.693564815,13:27:04,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,25:05:2022,01:47:14,145,145.074468,0.076058,0.030601,0.019141,0.017643,2.032499,66.993463,67.636006,1.554982,0.012372,1.089997,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07136,0.13431,0.28289,0.28561,1,1,0.735231481,04:08:03,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,25:05:2022,11:25:11,145,145.475822,0.043394,0.015111,0.011094,0.009767,2.047218,63.118002,62.470877,3.041203,0.032371,0.98905,3,10,8,5,3,10,7,5,3,10,8,5,3,10,8,5,0.06917,0.12919,0.27113,0.272,1,1,0.735231481,04:10:46,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,25:05:2022,12:13:54,145,145.509653,0.050968,0.035754,0.029888,0.02648,0.786865,73.518348,72.884766,3.818014,0.018825,1.195534,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07798,0.14674,0.30609,0.30384,1,1,0.735231481,04:13:27,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,26:05:2022,01:13:02,146,146.050718,0.0706,0.024432,0.019578,0.016754,1.942123,74.212903,74.844122,1.810513,0.008649,1.003308,4,10,7,6,4,10,7,6,4,10,7,6,4,10,6,6,0.078,0.14788,0.31058,0.31217,1,1,0.776898148,12:24:30,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,26:05:2022,01:47:17,146,146.074502,0.068819,0.028159,0.019174,0.01701,1.894935,66.935256,67.577347,1.696806,0.022063,1.095566,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07132,0.13422,0.28271,0.28544,1,1,0.776898148,12:31:53,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,26:05:2022,02:35:08,146,146.107731,0.069721,0.028634,0.020404,0.017674,1.829558,56.600998,57.253256,2.007586,0.03691,1.228337,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.0653,0.12194,0.2575,0.26136,1,1,0.776898148,12:38:02,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,26:05:2022,03:02:47,146,146.126933,0.074307,0.028307,0.017854,0.015193,2.106623,50.569094,51.225086,1.317556,0.028735,1.231469,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.06294,0.11715,0.24758,0.25191,1,1,0.776898148,12:44:02,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,26:05:2022,12:14:28,146,146.510046,0.13341,0.06122,0.046812,0.04012,1.564357,73.542307,72.909373,1.763587,0.015553,1.225186,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.078,0.1468,0.30618,0.30394,1,1,0.776898148,12:36:41,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,26:05:2022,12:32:46,146,146.522755,0.11932,0.049785,0.039794,0.03745,1.654292,77.3778,76.752267,3.746837,0.026397,1.174795,3,10,7,6,3,10,7,6,3,10,7,6,4,10,7,6,0.08285,0.15642,0.32525,0.32128,1,1,0.776898148,12:39:41,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,27:05:2022,01:47:24,147,147.074583,0.088152,0.036149,0.025573,0.02122,1.841409,66.867059,67.508723,1.996024,0.040766,1.071403,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07127,0.13411,0.28248,0.28523,1,1,0.818564815,16:31:35,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,27:05:2022,02:34:55,147,147.107581,0.085302,0.033046,0.023334,0.020127,1.932409,56.611085,57.262992,1.501892,0.055941,1.098104,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.0653,0.12195,0.25751,0.26137,1,1,0.818564815,16:35:05,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,28:05:2022,01:47:45,148,148.074826,0.11655,0.023406,0.01656,0.014272,2.952451,66.75321,67.394517,4.311675,0.211712,1.288436,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07117,0.13392,0.28211,0.2849,1,1,0.860231481,15:37:00,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,28:05:2022,02:34:56,148,148.107593,0.11752,0.027379,0.017904,0.015432,2.824609,56.574583,57.22617,3.707843,0.202511,1.365051,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.06527,0.1219,0.25742,0.26131,1,1,0.860231481,15:56:15,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,28:05:2022,11:27:50,148,148.477662,0.10024,0.024799,0.015934,0.012444,2.754193,63.42383,62.778326,2.986544,0.156442,1.116274,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.06936,0.12958,0.27191,0.27271,1,1,0.860231481,16:49:16,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,28:05:2022,12:15:57,148,148.511076,0.11411,0.026554,0.014754,0.012002,3.040073,73.666378,73.03483,3.080072,0.072173,1.137837,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07819,0.14715,0.30683,0.30445,1,1,0.860231481,15:50:53,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,29:05:2022,01:12:56,149,149.050648,0.064256,0.013927,0.009186,0.006161,2.92568,74.100059,74.729646,3.312109,0.12193,0.639314,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07787,0.14762,0.31002,0.31166,1,1,0.901898148,16:24:54,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,29:05:2022,01:45:39,149,149.073368,0.063968,0.016389,0.00912,0.012141,2.888353,67.167141,67.807422,2.861718,0.138861,0.663695,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07148,0.13456,0.28339,0.28613,1,1,0.901898148,16:35:41,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,29:05:2022,02:34:39,149,149.107396,0.060367,0.019669,0.015296,0.016959,2.075221,56.607333,57.25855,2.068467,0.251376,0.678975,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.0653,0.12195,0.25751,0.26137,1,1,0.901898148,16:45:00,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,30:05:2022,01:45:42,150,150.073403,0.12182,0.032973,0.022575,0.019415,2.530965,67.125534,67.765388,4.53127,0.185952,1.231614,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07145,0.13449,0.28327,0.286,1,1,0.943564815,17:57:50,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,30:05:2022,02:34:36,150,150.107361,0.10454,0.032896,0.022855,0.024924,2.27727,56.593413,57.244303,4.340449,0.23438,1.092742,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.06528,0.12192,0.25746,0.26134,1,1,0.943564815,17:42:02,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,31:05:2022,01:45:52,151,151.073519,0.17653,0.059322,0.033757,0.03002,2.436802,67.063142,67.702612,4.674133,0.099535,1.636286,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07139,0.13438,0.28304,0.28582,1,1,0.985231481,18:22:48,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,31:05:2022,10:59:52,151,151.458241,0.14717,0.058766,0.04131,0.033333,1.891154,57.133019,56.482689,4.119085,0.254308,1.24641,4,10,7,5,4,10,7,5,4,10,8,4,4,10,8,4,0.06587,0.12263,0.25795,0.26,1,1,0.985231481,18:26:13,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,31:05:2022,12:18:30,151,151.512847,0.13396,0.055753,0.042174,0.036667,1.730513,73.927422,73.297983,2.892143,0.04205,1.180772,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07847,0.14771,0.30797,0.30552,1,1,0.985231481,18:46:19,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.069236111,01:13:19,152,152.050914,0.075374,0.015454,0.010447,0.006625,2.979924,73.923937,74.552176,3.856878,0.116101,0.700057,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07768,0.14722,0.30921,0.31087,1,1,24:05:2024,18:24:32,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.069236111,01:45:12,152,152.073056,0.073702,0.021816,0.012103,0.01434,2.667591,67.182439,67.821297,4.333951,0.261041,0.712226,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.0715,0.13459,0.28347,0.28617,1,1,24:05:2024,18:32:50,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.110902778,01:13:29,153,153.05103,0.072042,0.017362,0.01004,0.013515,2.93316,73.865435,74.493265,3.964199,0.074635,0.745555,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07945,0.14995,0.32153,0.32326,1,1,25:05:2024,15:16:49,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.110902778,01:45:07,153,153.072998,0.071385,0.018789,0.011015,0.014833,2.777999,67.181284,67.819707,3.574009,0.152163,0.777066,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07294,0.1367,0.29428,0.29699,1,1,25:05:2024,16:24:36,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.110902778,02:34:11,153,153.107072,0.080372,0.024272,0.016212,0.017934,2.392941,56.632968,57.282857,2.958936,0.247034,0.858841,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.06632,0.12326,0.26648,0.27032,1,1,25:05:2024,16:34:36,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.110902778,12:18:26,153,153.512801,0.10248,0.02998,0.023624,0.018798,2.22562,73.736894,73.10811,3.665612,0.08405,0.940244,4,10,7,6,4,10,6,6,4,10,5,5,4,10,5,5,0.08013,0.15016,0.31958,0.31696,1,1,25:05:2024,16:52:02,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.152569444,01:11:28,154,154.04963,0.069841,0.028145,0.021117,0.017146,1.791403,74.267789,74.894345,3.137524,0.108197,0.612388,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07996,0.15096,0.32358,0.32518,1,1,27:05:2024,15:49:48,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.152569444,01:44:54,154,154.072847,0.05887,0.023412,0.017019,0.014493,1.853479,67.212404,67.850363,3.143461,0.185549,0.567644,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07298,0.13676,0.29441,0.29709,1,1,27:05:2024,15:57:07,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.152569444,02:34:06,154,154.107014,0.057222,0.020009,0.015782,0.018092,1.946722,56.641699,57.291276,3.677709,0.347546,0.526381,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.06632,0.12326,0.26649,0.27034,1,1,27:05:2024,15:33:31,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.152569444,03:03:25,154,154.127373,0.066237,0.020378,0.017167,0.019268,2.059632,50.267573,50.921801,3.095272,0.371211,0.555526,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.06367,0.11788,0.25527,0.25962,1,1,27:05:2024,15:38:51,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.152569444,11:00:53,154,154.458947,0.074044,0.027563,0.021604,0.019871,1.857574,57.113239,56.46379,3.243815,0.274279,0.700365,4,10,6,5,4,10,7,5,4,10,8,4,4,10,8,4,0.06691,0.12394,0.26686,0.26876,1,1,27:05:2024,15:54:00,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.152569444,11:28:56,154,154.478426,0.073841,0.026728,0.023709,0.019927,1.738889,63.155865,62.512394,3.442519,0.198892,0.719761,3,10,8,5,3,10,8,5,3,10,7,5,3,10,8,5,0.07048,0.131,0.28117,0.28184,1,1,27:05:2024,16:00:48,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.152569444,12:18:47,154,154.513044,0.075894,0.033133,0.027172,0.021413,1.550155,73.724073,73.095735,2.478544,0.083827,0.682747,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08013,0.15012,0.3195,0.31691,1,1,27:05:2024,15:39:37,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.194236111,01:44:51,155,155.072812,0.072181,0.026957,0.020624,0.01709,1.884243,67.211885,67.849441,4.407172,0.117224,0.658942,4,9,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07297,0.13675,0.2944,0.29709,1,1,28:05:2024,15:24:20,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.194236111,02:34:00,155,155.106944,0.063385,0.022273,0.016484,0.017382,2.022601,56.657723,57.306992,3.895152,0.292524,0.616505,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,4,0.06633,0.12328,0.26652,0.27037,1,1,28:05:2024,15:30:22,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.194236111,03:03:32,155,155.127454,0.063205,0.021811,0.016958,0.016247,1.986125,50.238971,50.892993,2.89859,0.271691,0.600981,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.06366,0.11786,0.25523,0.25958,1,1,28:05:2024,15:36:22,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.194236111,12:18:48,155,155.513056,0.090462,0.037883,0.029667,0.024967,1.67543,73.643021,73.014982,4.28287,0.09425,0.750727,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.08003,0.14993,0.31913,0.31656,1,1,28:05:2024,15:37:40,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.235902778,01:11:18,156,156.049514,0.040551,0.00736,0.005185,0.00448,3.115471,74.274932,74.900533,5.772076,0.172149,0.442857,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07995,0.15096,0.32361,0.32521,1,1,29:05:2024,14:29:52,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.235902778,01:44:44,156,156.072731,0.039677,0.006652,0.005327,0.004622,3.070871,67.229327,67.866473,5.88145,0.320252,0.45947,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07299,0.13679,0.29446,0.29714,1,1,29:05:2024,14:36:22,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.235902778,02:33:58,156,156.106921,0.039804,0.007074,0.00529,0.007634,3.070093,56.662928,57.31191,4.822186,0.391214,0.450353,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.06634,0.12328,0.26654,0.27038,1,1,29:05:2024,14:20:16,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.235902778,03:03:43,156,156.127581,0.037108,0.009183,0.00877,0.013874,2.233866,50.199415,50.853247,4.087256,0.422708,0.424279,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.06365,0.11784,0.25517,0.25952,1,1,29:05:2024,14:26:05,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.277569444,01:11:11,157,157.049433,0.036409,0.007942,0.006274,0.006509,2.679099,74.291307,74.916439,5.029196,0.166783,0.406571,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07998,0.15102,0.32371,0.32529,1,1,30:05:2024,13:12:42,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.277569444,01:44:38,157,157.072662,-999,-999,-999,-999,-999,67.246942,67.883695,4.951368,0.249452,0.39386,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07299,0.1368,0.29449,0.2972,1,1,30:05:2024,13:19:04,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.277569444,02:33:51,157,157.10684,0.038082,0.008926,0.006769,0.009542,2.620836,56.689709,57.338396,4.133285,0.359663,0.406688,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.06634,0.1233,0.26658,0.27043,1,1,30:05:2024,13:24:41,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.277569444,03:01:47,157,157.126238,0.037629,0.008791,0.008145,0.011461,2.363292,50.624592,51.277942,4.285632,0.439522,0.403189,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.0638,0.11815,0.25582,0.26014,1,1,30:05:2024,13:06:12,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.360902778,01:11:09,159,159.04941,0.1187,0.029808,0.016222,0.012895,2.948737,74.293788,74.918114,5.431923,0.085758,1.196208,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07995,0.15097,0.32362,0.3253,1,1,0.069259259,19:44:59,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.985902778,12:24:12,174,174.516806,0.044538,0.00801,0.004717,0.003396,3.36476,73.558129,72.933622,3.84592,0.081153,0.476822,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07708,0.14637,0.3272,0.32378,1,1,0.652592593,19:31:23,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,24:06:2022,01:12:34,175,175.050394,0.049999,0.009961,0.004563,0.003889,3.535027,74.455306,75.076785,3.551726,0.154825,0.578938,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07733,0.14802,0.33319,0.33394,1,1,0.735925926,15:26:56,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,24:06:2022,01:47:21,175,175.074549,0.047772,0.014524,0.008656,0.00811,2.532041,67.166328,67.800395,2.541688,0.078366,0.64067,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07069,0.13388,0.30188,0.30391,1,1,0.735925926,15:36:44,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,24:06:2022,11:05:18,175,175.462014,0.044221,0.004775,0.003792,0.003268,3.766736,56.775885,56.12873,5.801503,0.431126,0.474531,4,10,7,5,4,10,8,4,4,10,8,4,4,10,8,4,0.06501,0.12133,0.27282,0.27425,1,1,0.735925926,15:28:49,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,24:06:2022,11:25:07,175,175.475775,0.039598,0.004287,0.003418,0.002947,3.757569,61.034572,60.391764,4.905898,0.313376,0.42184,3,10,8,5,3,10,7,5,3,10,5,5,3,10,5,5,0.06716,0.12581,0.28263,0.28319,1,1,0.735925926,15:34:04,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,24:06:2022,11:45:01,175,175.489595,0.041055,0.007319,0.0055,0.006902,3.058818,65.279301,64.641652,4.729553,0.231177,0.412482,3,10,7,6,3,10,6,6,3,10,4,5,3,10,5,5,0.06982,0.13132,0.29463,0.29414,1,1,0.735925926,15:39:14,1292,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,24:06:2022,12:24:26,175,175.516968,-999,-999,-999,-999,-999,73.569481,72.944916,4.445331,0.149011,0.379722,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07708,0.14638,0.32723,0.32383,1,1,0.735925926,15:17:55,1292,28.545,77.1926,15,lev20,Almucantar
