Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),Absorption_AOD[440nm],Absorption_AOD[675nm],Absorption_AOD[870nm],Absorption_AOD[1020nm],Absorption_Angstrom_Exponent_440-870nm,Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),Solar_Zenith_Angle_for_Measurement_Start(Degrees),Sky_Residual(%),Sun_Residual(%),Coincident_AOD440nm,Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],Scattering_Angle_Bin_6_to_<30_degrees[440nm],Scattering_Angle_Bin_30_to_<80_degrees[440nm],Scattering_Angle_Bin_80_degrees_and_over[440nm],Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],Scattering_Angle_Bin_6_to_<30_degrees[675nm],Scattering_Angle_Bin_30_to_<80_degrees[675nm],Scattering_Angle_Bin_80_degrees_and_over[675nm],Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],Scattering_Angle_Bin_6_to_<30_degrees[870nm],Scattering_Angle_Bin_30_to_<80_degrees[870nm],Scattering_Angle_Bin_80_degrees_and_over[870nm],Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],Scattering_Angle_Bin_6_to_<30_degrees[1020nm],Scattering_Angle_Bin_30_to_<80_degrees[1020nm],Scattering_Angle_Bin_80_degrees_and_over[1020nm],Surface_Albedo[440m],Surface_Albedo[675m],Surface_Albedo[870m],Surface_Albedo[1020m],If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),If_AOD_is_L2,Last_Processing_Date(dd:mm:yyyy),Last_Processing_Time(hh:mm:ss),Instrument_Number,Latitude(Degrees),Longitude(Degrees),Elevation(m),Inversion_Data_Quality_Level,Retrieval_Measurement_Scan_Type
Pune,0.149050926,02:52:26,3,3.119745,0.082273,0.045183,0.029354,0.027391,1.504203,74.416395,75.023369,1.288799,0.002818,0.743317,4,10,7,6,4,8,7,6,4,9,7,6,4,10,7,6,0.06454,0.1235,0.25428,0.26729,1,1,0.524780093,05:42:39,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.149050926,03:17:21,3,3.137049,0.083517,0.045412,0.028124,0.025382,1.582852,69.46005,70.047975,1.24832,0.00589,0.741908,4,10,7,6,4,8,7,6,4,10,7,6,4,10,7,6,0.06039,0.11533,0.23588,0.24826,1,1,0.358101852,23:25:44,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.149050926,04:11:04,3,3.174352,0.081549,0.041617,0.025794,0.022323,1.680805,59.457618,59.985352,1.651107,0.037366,0.729025,3,10,8,5,3,8,8,5,3,11,7,5,3,10,8,5,0.05472,0.10421,0.21071,0.22236,1,1,0.524780093,05:42:39,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.149050926,11:04:57,3,3.461771,0.10757,0.067182,0.052566,0.047974,1.058275,71.404226,70.810403,2.690182,0.016243,1.25379,4,10,7,6,4,9,7,6,4,9,7,6,4,10,7,6,0.06175,0.11722,0.24373,0.25083,1,1,0.524780093,05:43:25,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.190717593,02:52:40,4,4.119907,0.087298,0.049524,0.034812,0.031399,1.349638,74.414425,75.022153,2.177303,0.022595,1.141592,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06457,0.12351,0.25443,0.26729,1,1,0.524780093,05:39:24,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.190717593,03:17:26,4,4.137106,0.096468,0.04945,0.02877,0.026225,1.757292,69.480793,70.069689,1.166969,0.004827,1.124896,4,10,7,6,4,8,7,6,4,9,7,6,4,10,7,6,0.06039,0.11533,0.23592,0.24833,1,1,0.358101852,23:26:47,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.190717593,04:11:31,4,4.174664,0.10294,0.052866,0.032257,0.02853,1.691607,59.393793,59.922292,1.745368,0.006588,1.175384,3,10,8,5,3,5,8,5,3,10,7,5,3,10,8,5,0.05467,0.10415,0.21047,0.22224,1,1,0.524780093,05:40:09,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.190717593,05:11:31,4,4.216331,0.13282,0.068761,0.043998,0.038905,1.616393,49.906841,50.32277,2.183633,0.027316,1.310907,3,10,8,4,2,6,8,4,2,10,8,4,3,10,8,4,0.05137,0.09768,0.19559,0.20703,1,1,0.524780093,05:40:07,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.190717593,09:11:33,4,4.383021,0.10984,0.056278,0.034589,0.031411,1.685681,51.278405,50.846739,1.986472,0.022923,1.306245,3,10,8,4,2,6,8,4,2,9,8,4,3,10,8,4,0.05173,0.09817,0.19774,0.2077,1,1,0.358101852,23:26:23,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.190717593,10:11:32,4,4.424676,0.12251,0.070831,0.046856,0.044259,1.4001,61.116847,60.579097,1.839418,0.005189,1.401712,3,10,8,5,3,6,8,5,3,8,8,5,3,10,8,5,0.05539,0.10511,0.21468,0.22356,1,1,0.524780093,05:41:23,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.190717593,11:05:34,4,4.462199,0.11703,0.069038,0.049012,0.047583,1.275555,71.384355,70.789767,1.726154,0.013696,1.444678,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06171,0.11714,0.24349,0.25077,1,1,0.524780093,05:40:36,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.232384259,02:52:51,5,5.120035,0.074487,0.045026,0.030187,0.029559,1.312968,74.417813,75.026366,1.196356,0.004679,0.901864,4,10,7,6,4,9,7,6,4,10,7,6,4,10,7,6,0.06456,0.12352,0.25435,0.26731,1,1,0.358101852,23:27:52,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.232384259,03:17:37,5,5.137234,0.080117,0.045988,0.028792,0.027798,1.483972,69.476923,70.066742,1.423987,0.004646,0.908101,4,10,7,6,4,7,7,6,4,10,7,6,4,10,7,6,0.06039,0.11533,0.23596,0.24832,1,1,0.358101852,23:26:58,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.232384259,04:11:56,5,5.174954,0.094729,0.045249,0.026934,0.02457,1.837354,59.329844,59.8592,1.586273,0.018792,0.967918,3,10,8,5,3,6,8,5,3,11,7,5,3,10,8,5,0.05466,0.10411,0.21045,0.22212,1,1,0.524780093,05:48:47,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.274050926,02:53:02,6,6.120162,0.076351,0.038737,0.027622,0.023217,1.505071,74.416402,75.025816,3.492535,0.012184,1.184439,4,10,7,6,4,10,7,6,4,10,5,6,4,9,6,6,0.06457,0.12353,0.25436,0.26731,1,1,0.524780093,06:07:16,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.274050926,11:31:54,6,6.480486,0.042644,0.027275,0.020584,0.01738,1.068728,76.411875,75.798179,6.050662,0.260718,0.890374,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,4,0.06644,0.12608,0.26515,0.2708,1,1,0.524780093,06:06:37,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.315717593,02:53:11,7,7.120266,0.046271,0.03378,0.023355,0.023209,0.977801,74.416908,75.027241,1.079305,0.002999,0.694454,4,10,7,6,4,8,7,6,4,10,7,6,4,10,7,6,0.06457,0.12354,0.25442,0.26731,1,1,0.358101852,23:27:42,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.315717593,03:17:57,7,7.137465,0.053838,0.034179,0.020017,0.020265,1.414756,69.46038,70.052187,0.785287,0.003898,0.708027,4,10,7,6,4,6,7,6,4,10,7,6,4,10,7,6,0.06037,0.11532,0.23582,0.24827,1,1,0.524780093,06:27:11,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.315717593,04:12:50,7,7.175579,0.076424,0.042613,0.025787,0.023469,1.574128,59.172149,59.703257,1.741832,0.049165,0.7846,3,11,7,5,3,6,8,5,3,11,7,5,3,10,8,5,0.05459,0.10398,0.21015,0.22181,1,1,0.524780093,06:26:05,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.315717593,05:12:50,7,7.217245,0.046916,0.020117,0.012566,0.010585,1.942262,49.629925,50.048682,3.290889,0.139522,0.698105,3,10,8,4,2,8,8,4,3,10,8,4,3,10,8,4,0.0513,0.09754,0.19529,0.20669,1,1,0.358101852,23:26:00,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.357384259,02:53:24,8,8.120417,0.063971,0.036437,0.023109,0.02321,1.479011,74.398971,75.010213,1.159452,0.002785,0.799535,4,10,7,6,4,8,7,6,4,9,7,6,4,10,7,6,0.06455,0.12349,0.25431,0.26724,1,1,0.358101852,23:27:52,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.357384259,03:18:01,8,8.137512,0.071892,0.037433,0.022883,0.02248,1.667646,69.464078,70.057018,1.250932,0.004103,0.820607,4,10,7,6,4,7,7,6,4,9,7,6,4,10,7,6,0.06037,0.11529,0.23588,0.24829,1,1,0.358101852,23:27:23,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.357384259,04:13:18,8,8.175903,0.10247,0.048869,0.029844,0.026942,1.80603,59.08124,59.613265,2.436344,0.018407,0.989129,3,11,7,5,3,6,8,5,3,10,7,5,3,10,8,5,0.05455,0.10389,0.20993,0.22163,1,1,0.358101852,23:26:30,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.357384259,10:13:16,8,8.42588,0.080114,0.035484,0.021116,0.01864,1.955585,60.812039,60.270838,2.452131,0.024587,0.900665,3,10,8,5,3,6,8,5,3,9,8,5,3,10,7,5,0.05526,0.10485,0.21404,0.22293,1,1,0.358101852,23:26:12,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.357384259,11:08:42,8,8.464375,0.087805,0.052703,0.037513,0.034349,1.245072,71.416785,70.818116,1.833429,0.005169,0.962108,4,10,7,6,4,8,7,6,4,9,7,6,4,10,7,6,0.06174,0.11717,0.24366,0.25086,1,1,0.358101852,23:27:58,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.357384259,11:33:14,8,8.481412,0.089296,0.05457,0.038038,0.037648,1.244598,76.392924,75.777465,1.848511,0.011228,1.02043,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06638,0.12602,0.26485,0.2707,1,1,0.524780093,07:01:39,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.399050926,03:18:05,9,9.137558,0.12337,0.068468,0.044223,0.042643,1.4955,69.462635,70.056742,1.170631,0.006494,1.220774,4,10,7,6,4,8,7,6,4,10,7,6,4,10,7,6,0.06102,0.1171,0.2297,0.24262,1,1,0.524780093,07:07:59,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.399050926,11:09:15,9,9.464757,0.083144,0.052428,0.038989,0.042382,1.110311,71.373856,70.77423,2.046358,0.021192,1.429512,4,10,7,6,4,8,7,6,4,9,7,6,4,10,7,6,0.06237,0.11892,0.23681,0.24491,1,1,0.358101852,23:31:39,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.440717593,02:53:32,10,10.120509,0.082535,0.044332,0.029112,0.028654,1.524685,74.409377,75.022728,1.342679,0.004738,1.005736,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.0653,0.12538,0.24698,0.26062,1,1,0.524780093,07:01:30,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.440717593,03:18:08,10,10.137593,0.085945,0.049905,0.030334,0.030666,1.504983,69.459322,70.054641,1.241203,0.006087,1.017565,4,10,7,6,4,7,7,6,4,9,7,6,4,10,7,6,0.06102,0.1171,0.22968,0.24261,1,1,0.524780093,06:03:36,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.440717593,04:13:22,10,10.175949,0.083863,0.041485,0.021356,0.019304,1.974237,59.034846,59.570039,1.127006,0.00644,1.056309,3,11,7,5,3,5,7,5,3,10,7,5,3,10,8,5,0.05499,0.10547,0.20524,0.21735,1,1,0.524780093,06:04:47,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.440717593,04:20:55,10,10.181192,0.07846,0.041606,0.02428,0.021408,1.700366,57.706969,58.231266,1.559954,0.012116,1.050889,4,10,7,5,3,5,7,5,3,10,7,5,4,10,7,5,0.05442,0.10438,0.20298,0.21498,1,1,0.524780093,06:02:16,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.440717593,11:10:01,10,10.465289,0.091517,0.046034,0.032696,0.028889,1.523694,71.372815,70.772016,2.440692,0.030855,1.301358,4,10,7,6,4,8,7,6,4,9,7,6,4,10,7,6,0.06239,0.11892,0.23693,0.2449,1,1,0.524780093,06:03:31,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.440717593,11:34:37,10,10.482373,0.090061,0.058108,0.041456,0.041137,1.129231,76.379159,75.761735,2.062391,0.01688,1.395844,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06717,0.12787,0.25673,0.26378,1,1,0.524780093,06:01:16,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.482384259,02:53:33,11,11.120521,0.063804,0.034849,0.021878,0.022249,1.557907,74.417406,75.031888,0.954566,0.001899,0.710862,4,10,7,6,4,8,7,6,4,9,7,6,4,10,7,6,0.06533,0.12542,0.24707,0.26066,1,1,0.524780093,06:01:35,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.482384259,03:18:11,11,11.137627,0.071333,0.039595,0.024912,0.024618,1.529835,69.450827,70.047389,1.333827,0.00417,0.720281,4,10,7,6,4,7,7,6,4,10,7,6,4,10,7,6,0.06099,0.11707,0.2296,0.24259,1,1,0.524780093,06:01:48,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.482384259,04:13:18,11,11.175903,0.072023,0.034534,0.02031,0.018716,1.847303,59.020816,59.557783,2.049712,0.060981,0.679478,3,11,7,5,3,8,7,5,4,10,7,5,3,10,8,5,0.05499,0.10547,0.20531,0.21733,1,1,0.524780093,06:00:11,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.482384259,04:20:26,11,11.180856,0.071136,0.033946,0.020621,0.018867,1.812079,57.76116,58.287918,3.079079,0.092871,0.682144,4,10,7,5,3,8,7,5,4,10,7,5,4,10,7,5,0.05446,0.10444,0.20313,0.21508,1,1,0.524780093,06:01:13,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.482384259,10:14:31,11,11.426748,0.079712,0.054033,0.036787,0.033978,1.11388,60.544214,59.999825,2.856484,0.031019,0.972014,3,10,8,5,3,5,8,5,3,9,8,5,3,10,5,5,0.05561,0.10623,0.2087,0.21814,1,1,0.524780093,06:04:34,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.482384259,10:28:23,11,11.436377,0.077072,0.047505,0.032188,0.030675,1.268602,63.109459,62.547943,3.086824,0.011424,0.980138,3,10,8,5,3,5,8,5,3,8,8,5,3,10,8,5,0.0569,0.10864,0.21406,0.22321,1,1,0.524780093,06:03:17,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.482384259,11:35:25,11,11.482928,0.099882,0.048408,0.027402,0.021705,1.880976,76.393107,75.774577,2.729947,0.010255,0.916929,4,10,7,6,4,10,7,6,4,9,7,6,4,10,7,6,0.06723,0.12797,0.25702,0.26384,1,1,0.524780093,06:04:32,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.524050926,02:53:39,12,12.12059,0.084678,0.0449,0.029237,0.029473,1.555963,74.403424,75.019015,0.960616,0.003828,0.866584,4,10,7,6,4,8,7,6,4,9,7,6,4,10,7,6,0.06529,0.12537,0.24688,0.2606,1,1,0.524780093,06:06:11,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.524050926,03:18:13,12,12.13765,0.08144,0.044235,0.027944,0.026767,1.558369,69.440443,70.038293,1.672421,0.003933,0.81578,4,10,7,6,4,7,7,6,4,9,7,6,4,10,7,6,0.06101,0.11709,0.22967,0.24256,1,1,0.524780093,06:08:03,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.524050926,04:20:15,12,12.180729,0.071504,0.036327,0.020839,0.019658,1.789852,57.757544,58.286345,1.520746,0.046501,0.744105,4,10,7,5,3,8,7,5,4,10,7,5,4,10,7,5,0.05446,0.10443,0.2031,0.21508,1,1,0.524780093,06:06:11,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.565717593,02:53:41,13,13.120613,0.096207,0.043351,0.025801,0.023607,1.928567,74.398101,75.01487,1.85653,0.00722,1.135358,4,10,7,6,4,10,7,6,4,9,7,6,4,10,7,6,0.06531,0.12538,0.24696,0.26059,1,1,0.524780093,06:17:52,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.565717593,11:12:25,13,13.466956,0.08658,0.051745,0.034718,0.034149,1.329693,71.382866,70.778204,1.723493,0.009882,1.072933,4,10,7,6,4,7,7,6,4,9,7,6,4,10,7,6,0.06239,0.11893,0.23687,0.24492,1,1,0.524780093,06:19:20,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.565717593,11:36:56,13,13.483981,0.081027,0.049364,0.035709,0.035577,1.20052,76.401617,75.780803,1.870098,0.014258,1.075072,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06719,0.12792,0.2569,0.26386,1,1,0.524780093,06:19:13,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.607384259,02:53:42,14,14.120625,0.077665,0.043584,0.030604,0.029061,1.367968,74.391208,75.009191,1.771208,0.018024,1.068163,4,10,7,6,4,10,7,6,4,9,7,6,4,10,7,6,0.06529,0.12535,0.24686,0.26056,1,1,0.524780093,07:10:37,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.607384259,03:18:06,14,14.137569,0.084366,0.047884,0.029992,0.030081,1.501002,69.440676,70.041332,1.448358,0.006396,1.110236,4,10,7,6,4,6,7,6,4,9,7,6,4,10,7,6,0.06101,0.11707,0.22966,0.24257,1,1,0.524780093,07:11:25,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.649050926,02:53:46,15,15.120671,0.080768,0.047047,0.030511,0.030217,1.414619,74.369007,74.988199,1.232091,0.012546,1.191276,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06528,0.12532,0.24687,0.26047,1,1,0.524780093,07:33:31,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.649050926,03:18:06,15,15.137569,0.085687,0.044184,0.027819,0.025164,1.643905,69.421402,70.023454,1.412294,0.005804,1.17247,4,10,7,6,4,7,7,6,4,9,7,6,4,10,7,6,0.06098,0.11705,0.22952,0.24251,1,1,0.524780093,07:32:22,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.649050926,04:12:29,15,15.175336,0.11345,0.071181,0.049643,0.046657,1.202792,59.007737,59.552846,2.114146,0.019629,1.344412,3,11,7,5,3,5,7,5,3,9,7,5,3,10,8,5,0.05498,0.10546,0.20522,0.21732,1,1,0.524780093,07:31:19,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.649050926,04:19:53,15,15.180475,0.12323,0.07204,0.047505,0.04508,1.387008,57.680823,58.215656,2.039926,0.006881,1.357882,4,10,7,5,3,5,7,5,3,9,7,5,4,10,7,5,0.05441,0.10436,0.2029,0.21496,1,1,0.524780093,07:31:11,344,18.537255,73.805491,595,lev20,Almucantar
Pune,0.690717593,04:12:20,16,16.175231,0.10894,0.049409,0.029244,0.02617,1.925718,58.981044,59.52818,3.178883,0.063756,1.088322,3,11,7,5,3,5,7,5,3,10,7,5,3,10,8,5,0.05496,0.10543,0.20515,0.21727,1,1,0.524780093,07:48:33,344,18.537255,73.805491,595,lev20,Almucantar
Pune,27:01:2018,11:51:01,27,27.493762,0.075971,0.034753,0.021187,0.018829,1.87332,77.208715,76.566751,3.624045,0.006084,0.535383,4,10,7,6,4,8,7,6,4,8,7,6,4,10,7,6,0.07343,0.14159,0.26888,0.27476,1,1,0.524780093,08:15:13,344,18.537255,73.805491,595,lev20,Almucantar
Pune,28:01:2018,02:51:30,28,28.119097,0.061905,0.03716,0.021593,0.021968,1.512494,74.284965,74.92332,0.837758,0.005974,0.53882,4,10,7,6,4,8,7,6,4,8,7,6,4,10,7,6,0.06995,0.13615,0.25255,0.26698,1,1,0.524780093,08:23:01,344,18.537255,73.805491,595,lev20,Almucantar
Pune,28:01:2018,03:15:03,28,28.135451,0.065562,0.035909,0.020642,0.020395,1.669767,69.333968,69.958101,1.770725,0.018191,0.530842,4,10,7,6,4,8,7,6,4,9,7,6,4,10,7,6,0.06518,0.12653,0.2343,0.2476,1,1,0.524780093,08:22:39,344,18.537255,73.805491,595,lev20,Almucantar
Pune,28:01:2018,04:07:09,28,28.171632,0.068134,0.035835,0.019982,0.018646,1.773181,58.891999,59.469004,2.20636,0.10094,0.54918,3,11,7,5,3,9,7,5,3,10,7,5,3,10,8,5,0.05839,0.11286,0.20812,0.22031,1,1,0.524780093,08:21:52,344,18.537255,73.805491,595,lev20,Almucantar
Pune,28:01:2018,04:19:41,28,28.180336,0.075042,0.038768,0.021958,0.020411,1.780511,56.520949,57.08243,2.646826,0.130835,0.584857,4,10,8,4,3,9,8,4,3,10,8,4,4,10,7,5,0.05728,0.11062,0.20378,0.21585,1,1,0.524780093,08:22:35,344,18.537255,73.805491,595,lev20,Almucantar
Pune,28:01:2018,10:19:42,28,28.430347,0.1175,0.062324,0.037178,0.034659,1.67101,58.376211,57.805947,1.609139,0.123753,0.837315,4,10,7,5,3,8,7,5,3,9,7,5,4,10,7,5,0.05805,0.1117,0.20764,0.21715,1,1,0.524780093,08:23:58,344,18.537255,73.805491,595,lev20,Almucantar
Pune,28:01:2018,10:33:45,28,28.440104,0.11762,0.063254,0.037841,0.036393,1.645707,61.093643,60.50725,2.429514,0.024312,0.844264,3,10,8,5,3,7,8,5,3,8,8,5,3,10,8,5,0.05944,0.11442,0.21322,0.22242,1,1,0.524780093,08:24:09,344,18.537255,73.805491,595,lev20,Almucantar
Pune,28:01:2018,11:24:22,28,28.475255,0.11699,0.068035,0.044191,0.04198,1.415111,71.396937,70.768042,1.861443,0.015252,0.853859,4,10,7,6,4,8,7,6,4,8,7,6,4,10,7,6,0.06689,0.1289,0.24286,0.2504,1,1,0.524780093,08:24:34,344,18.537255,73.805491,595,lev20,Almucantar
Pune,28:01:2018,11:50:21,28,28.493299,0.12341,0.070433,0.04584,0.042776,1.441798,76.915205,76.2723,2.127761,0.007892,0.857333,4,10,7,6,4,9,7,6,4,8,7,6,4,10,7,6,0.07292,0.14071,0.26674,0.2733,1,1,0.358101852,23:32:03,344,18.537255,73.805491,595,lev20,Almucantar
Pune,29:01:2018,02:51:12,29,29.118889,0.074866,0.043527,0.025866,0.026191,1.532808,74.271975,74.911945,0.860794,0.004211,0.675105,4,10,7,6,4,8,7,6,4,8,7,6,4,10,7,6,0.06994,0.13618,0.25249,0.26693,1,1,0.358101852,23:31:43,344,18.537255,73.805491,595,lev20,Almucantar
Pune,29:01:2018,03:14:36,29,29.135139,0.08057,0.043409,0.024682,0.024499,1.709861,69.33869,69.96474,1.334543,0.00308,0.68753,4,10,7,6,4,8,7,6,4,9,7,6,4,10,7,6,0.06514,0.12647,0.23415,0.24763,1,1,0.358101852,23:30:11,344,18.537255,73.805491,595,lev20,Almucantar
Pune,29:01:2018,04:06:37,29,29.171262,0.11669,0.057571,0.033485,0.030394,1.817383,58.873907,59.453566,2.168074,0.049393,0.807052,3,11,7,5,3,8,7,5,3,10,7,5,3,10,8,5,0.05837,0.11283,0.20801,0.22028,1,1,0.524780093,08:30:37,344,18.537255,73.805491,595,lev20,Almucantar
Pune,29:01:2018,04:19:55,29,29.180498,0.10072,0.051306,0.028729,0.026742,1.817576,56.347667,56.911,1.563718,0.03994,0.770839,4,10,8,4,3,8,8,4,3,10,8,4,4,10,8,4,0.0572,0.11047,0.20349,0.21555,1,1,0.524780093,08:32:26,344,18.537255,73.805491,595,lev20,Almucantar
Pune,29:01:2018,10:19:55,29,29.430498,0.097691,0.05494,0.030451,0.029921,1.676582,58.224717,57.652544,1.338722,0.021534,0.81913,4,10,7,5,3,8,7,5,3,9,7,5,4,10,7,5,0.05797,0.11156,0.20734,0.21687,1,1,0.524780093,08:34:25,344,18.537255,73.805491,595,lev20,Almucantar
Pune,29:01:2018,10:33:33,29,29.439965,0.098247,0.05689,0.032652,0.031664,1.584965,60.868903,60.281142,1.6181,0.010741,0.818279,3,10,8,5,3,7,8,5,3,8,8,5,3,10,8,5,0.05932,0.11417,0.21271,0.22195,1,1,0.524780093,08:32:00,344,18.537255,73.805491,595,lev20,Almucantar
Pune,29:01:2018,11:25:10,29,29.47581,0.099972,0.054278,0.032489,0.03095,1.630111,71.404168,70.773437,1.424098,0.005399,0.765089,4,10,7,6,4,8,7,6,4,8,7,6,4,10,7,6,0.06686,0.12888,0.24276,0.25042,1,1,0.524780093,08:32:25,344,18.537255,73.805491,595,lev20,Almucantar
Pune,29:01:2018,11:48:44,29,29.492176,0.091748,0.056869,0.038381,0.03683,1.265051,76.417873,75.774429,1.677463,0.004422,0.770941,4,10,7,6,4,9,7,6,4,8,7,6,4,10,7,6,0.0723,0.1395,0.2643,0.27091,1,1,0.524780093,08:33:05,344,18.537255,73.805491,595,lev20,Almucantar
Pune,30:01:2018,02:50:47,30,30.1186,0.093336,0.050477,0.029637,0.029367,1.661645,74.279434,74.921078,0.938388,0.005848,0.67922,4,10,7,6,4,8,7,6,4,9,7,6,4,10,7,6,0.07001,0.13624,0.25292,0.26697,1,1,0.358101852,23:31:43,344,18.537255,73.805491,595,lev20,Almucantar
Pune,30:01:2018,03:14:13,30,30.134873,0.096154,0.051309,0.030008,0.028815,1.687709,69.325171,69.953093,1.520354,0.007788,0.69145,4,10,7,6,4,8,7,6,4,9,7,6,4,10,7,6,0.06514,0.12649,0.23413,0.24759,1,1,0.358101852,23:30:07,344,18.537255,73.805491,595,lev20,Almucantar
Pune,30:01:2018,04:06:00,30,30.170833,0.10681,0.061355,0.036692,0.034924,1.543273,58.867764,59.45017,1.741304,0.027117,0.737071,3,11,7,5,3,8,7,5,3,10,7,5,3,10,8,5,0.05838,0.11284,0.20803,0.22027,1,1,0.358101852,23:31:33,344,18.537255,73.805491,595,lev20,Almucantar
Pune,30:01:2018,04:20:05,30,30.180613,0.10193,0.048811,0.028729,0.025535,1.848284,56.181508,56.746799,2.276991,0.098876,0.703624,4,10,8,4,3,8,8,4,3,10,8,4,4,10,8,4,0.05713,0.11033,0.20318,0.21526,1,1,0.358101852,23:31:50,344,18.537255,73.805491,595,lev20,Almucantar
Pune,30:01:2018,11:25:59,30,30.476377,0.069674,0.036566,0.020214,0.020796,1.787955,71.416344,70.783751,1.281567,0.00878,0.493238,4,10,7,6,4,8,7,6,4,9,7,6,4,10,7,6,0.06688,0.12891,0.24282,0.25046,1,1,0.358101852,23:31:29,344,18.537255,73.805491,595,lev20,Almucantar
Pune,30:01:2018,11:49:35,30,30.492766,0.068033,0.035176,0.021734,0.021012,1.664524,76.450845,75.805749,1.762133,0.006398,0.483915,4,10,7,6,4,8,7,6,4,8,7,6,4,10,7,6,0.07236,0.13954,0.26467,0.27106,1,1,0.358101852,23:32:46,344,18.537255,73.805491,595,lev20,Almucantar
Pune,31:01:2018,02:50:26,31,31.118356,-999,-999,-999,-999,-999,74.268312,74.911599,0.953571,0.006501,0.391864,4,10,7,6,4,8,7,6,4,9,7,6,4,10,7,6,0.06999,0.13619,0.25287,0.26693,1,1,0.358101852,23:30:35,344,18.537255,73.805491,595,lev20,Almucantar
Pune,31:01:2018,03:13:45,31,31.134549,-999,-999,-999,-999,-999,69.324777,69.954627,1.138225,0.023395,0.391966,4,10,7,6,4,8,7,6,4,10,7,6,4,10,7,6,0.06519,0.12653,0.23442,0.24759,1,1,0.358101852,23:31:13,344,18.537255,73.805491,595,lev20,Almucantar
